"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2359500",-0.0301329813818221,7.1156373392201,-1.24577906622195,0.213811270298145,0.354694283730433,-5.81672223479962
"ILMN_1752798",-0.0325217070116395,7.21219472098831,-1.24564424329043,0.213860715655379,0.354735459957558,-5.81688668990137
"ILMN_1712095",-0.0566961812559708,10.0489148831707,-1.24551047843975,0.213909781161138,0.354745997154373,-5.81704983696447
"ILMN_1802380",-0.0398669726128382,8.94796510868414,-1.24549265902738,0.213916318011942,0.354745997154373,-5.81707156920372
"ILMN_2318811",0.0238185122283632,8.222992177588,1.24520346171011,0.21402242703944,0.354881110028796,-5.81742422610444
"ILMN_1654586",-0.0232741784827022,7.34502962879517,-1.24478592596214,0.214175691860754,0.355094374145014,-5.81793324021962
"ILMN_1660111",0.0200955849582209,6.96106279104241,1.24457065620525,0.214254741989891,0.355102929060381,-5.81819560766401
"ILMN_1863656",-0.0355990231623764,7.25034789205456,-1.24455288563006,0.214261268543607,0.355102929060381,-5.81821726415923
"ILMN_1778764",-0.0231941636797437,6.88367720516662,-1.24451829437339,0.214273973199217,0.355102929060381,-5.81825941866368
"ILMN_1755643",0.0181199582508347,6.91501219590236,1.24450338195852,0.214279450390247,0.355102929060381,-5.81827759126412
"ILMN_3267670",0.0142213052795217,6.7921810319244,1.24386249262864,0.214514938963178,0.355446417022349,-5.8190583896189
"ILMN_1735955",0.0340281501955522,7.63865029216199,1.24380501416276,0.214536068027858,0.355446417022349,-5.81912839644373
"ILMN_3268083",-0.0180699170519754,6.81286952186991,-1.24361147782036,0.214607223008732,0.355523419349563,-5.81936409361613
"ILMN_1756355",0.0375760367666089,8.7830220410607,1.24314477945117,0.214778878233055,0.35574445111514,-5.81993231036872
"ILMN_3299424",-0.0202534285719613,6.77937372977031,-1.24311445723391,0.21479003441618,0.35574445111514,-5.81996922111252
"ILMN_1794825",-0.022308126950815,7.49000176807674,-1.24295581475805,0.214848409171671,0.355800227902873,-5.82016231950311
"ILMN_3247661",-0.0217816622314215,6.99507799530434,-1.2426371462531,0.214965702505918,0.355953552908076,-5.82055012663618
"ILMN_1652580",-0.0194168094285718,6.86909777858846,-1.24227596049794,0.215098701366814,0.356132845867179,-5.82098955662527
"ILMN_1651886",0.0302112613474517,8.97005592124355,1.2421187164248,0.215156621719377,0.356187806537503,-5.82118082522823
"ILMN_1770768",0.0238346937851928,7.14141008176418,1.24181685479158,0.215267843139516,0.356256486930762,-5.82154793664149
"ILMN_1659777",0.0267903392616766,7.51843003275825,1.24181507610371,0.21526849862337,0.356256486930762,-5.82155009954514
"ILMN_2386444",-0.0233521970043702,7.11698564246567,-1.24180476756281,0.215272297565756,0.356256486930762,-5.82156263478167
"ILMN_1716488",-0.066672325554805,8.18888464093162,-1.24143384958606,0.215409021957726,0.356441806837009,-5.82201360435363
"ILMN_1740915",-0.024966679621965,6.90022031359861,-1.24091912617246,0.215598858736874,0.356714960257656,-5.82263919459703
"ILMN_3186390",0.0333228455872163,7.94977015126779,1.24072216590858,0.215671532306236,0.35676225253584,-5.82287851042308
"ILMN_1730734",0.0519532447981401,9.29286932763398,1.24070742540058,0.215676971909943,0.35676225253584,-5.82289641930969
"ILMN_2115154",-0.0195791320499756,7.134222251297,-1.24016690524019,0.21587650550379,0.357051313236234,-5.82355297541684
"ILMN_1883399",-0.0202295457846207,6.87166738794497,-1.24005093111045,0.215919334879301,0.357081154663209,-5.82369380935346
"ILMN_1738276",0.0211540818715479,7.3171320472414,1.23960871611438,0.216082701797726,0.357310307862493,-5.82423069639292
"ILMN_2383077",-0.0170851743227249,6.810632240915,-1.23952057218675,0.216115275383259,0.357323155878714,-5.82433768804978
"ILMN_1718633",0.0281133014533577,7.27659554503049,1.2394339024869,0.216147307632098,0.357335106007345,-5.82444288290447
"ILMN_1893511",0.0240027080032386,6.96400458371069,1.23896586870371,0.216320347573267,0.357580140807859,-5.82501083043972
"ILMN_1652662",-0.0161753993447711,6.92891398561948,-1.23837225581359,0.216539960345195,0.357902095999643,-5.82573085976375
"ILMN_1675365",-0.0242508453181722,6.94517899798431,-1.23817935437616,0.21661136078343,0.357964885901878,-5.82596476817663
"ILMN_2386973",-0.0655133689630922,7.14499337552125,-1.23813536198878,0.216627646487059,0.357964885901878,-5.82601810741287
"ILMN_1715886",0.0347024418594453,7.35511250423556,1.23777926423849,0.216759504218319,0.358135340596635,-5.8264497944828
"ILMN_1752802",0.0267025576143407,8.50967816542743,1.23771357734518,0.216783833442785,0.358135340596635,-5.82652941139015
"ILMN_1711272",0.0350610190966041,6.99486521580097,1.23765540767501,0.216805380073807,0.358135340596635,-5.8265999134291
"ILMN_1818577",-0.0270899527391997,6.81662749855312,-1.23716803160445,0.216985969918915,0.358365221237479,-5.82719048772051
"ILMN_2308689",0.0292892031225049,7.23044608236161,1.23714556886352,0.216994295769438,0.358365221237479,-5.82721770122825
"ILMN_2323418",0.0196080065066822,7.21960839798889,1.23594890595131,0.217438174736148,0.359057123481081,-5.82866674589101
"ILMN_1757660",-0.0392978565869671,7.39982519174381,-1.23561075952611,0.21756372244571,0.359223264819816,-5.82907595745687
"ILMN_1753112",-0.0444488610220537,7.74807735842125,-1.23534337251606,0.217663035534357,0.359346056601874,-5.82939946028383
"ILMN_1868407",-0.019700148289675,6.84762909322466,-1.23495097858607,0.217808838091563,0.359545562226087,-5.82987407944325
"ILMN_3208330",0.0154817061318528,6.85958719566685,1.23473943823708,0.217887469808079,0.359634153306047,-5.83012988566357
"ILMN_1696962",0.0189500825167883,6.8647336678553,1.23448733470282,0.217981206057075,0.35974765201721,-5.83043468647151
"ILMN_1672755",-0.0768062206677342,11.7176063094137,-1.23426498356701,0.218063904047193,0.359842909702619,-5.83070346460253
"ILMN_1675266",0.0307040633408429,7.85101807688309,1.23387866454536,0.218207639712421,0.360013061323024,-5.83117033321477
"ILMN_2405915",0.0279381256976752,7.45695448973332,1.23385352265571,0.218216996492618,0.360013061323024,-5.83120071230992
"ILMN_1711828",-0.0236509495083128,7.05795485617041,-1.2334099801356,0.218382112477791,0.360244213025885,-5.83173654663411
"ILMN_1879066",0.0311564985906641,8.01291321580227,1.23320072262668,0.218460043335889,0.360331507247174,-5.83198927999497
"ILMN_1685521",-0.0378279720003842,7.12852004164382,-1.23271788199378,0.218639937562513,0.360533676982385,-5.83257227482355
"ILMN_1690136",-0.0160127563584256,6.81057245539942,-1.23271513634514,0.21864096082757,0.360533676982385,-5.83257558934775
"ILMN_1750521",0.0135364048238538,6.80966161093466,1.23267023956255,0.218657693724496,0.360533676982385,-5.83262978733376
"ILMN_1675258",-0.0541849622878345,8.57783081264857,-1.23238414365918,0.218764342530442,0.360668244277129,-5.83297510742932
"ILMN_1755737",-0.0466885917077828,10.3824690828323,-1.23227811812959,0.218803875511789,0.360692142192795,-5.83310306096141
"ILMN_1886515",-0.019126076954997,7.07231040484048,-1.23191231420908,0.218940309792802,0.360873047049153,-5.83354443611699
"ILMN_1755727",0.0238989254858675,7.54505617578617,1.23181555914954,0.21897640689735,0.360873047049153,-5.83366115806134
"ILMN_2399328",0.0278463047231385,7.51073838592928,1.23178243166406,0.218988766993176,0.360873047049153,-5.83370111982424
"ILMN_1734543",0.040679389228842,9.13079437925153,1.2314580656725,0.21910981680917,0.361031227376519,-5.83409234707467
"ILMN_1693341",-0.0415120619789109,7.1917865295412,-1.23137881399906,0.219139399999807,0.361038677538566,-5.83418791931843
"ILMN_1775373",-0.0444393698272396,7.32624762665839,-1.23128895894207,0.219172944724768,0.361052651995999,-5.83429627117245
"ILMN_1781104",-0.0192749487682278,6.97303258423385,-1.23097307018236,0.219290901849977,0.361205663394783,-5.83467712398312
"ILMN_1804332",-0.0379778884915964,8.81336038205978,-1.23054464965101,0.219450953035948,0.361427967238581,-5.83519349671764
"ILMN_1694127",-0.0275127884512454,6.89135060955714,-1.23019469655388,0.219581752541264,0.361563789839695,-5.83561516109448
"ILMN_1768279",0.0216447968773492,7.07347791175822,1.2301897072893,0.219583617750069,0.361563789839695,-5.83562117188502
"ILMN_1661366",0.0439501812704641,8.10433402006185,1.22999278975674,0.219657243401464,0.36164368553617,-5.8358583879876
"ILMN_2210581",0.0238082309134047,6.9830398136441,1.22980379697485,0.219727922805865,0.361681129414572,-5.83608602221355
"ILMN_1790555",0.0171222068257935,6.83662739145284,1.22979771168807,0.219730198850224,0.361681129414572,-5.83609335112201
"ILMN_2228710",-0.0238785202352068,7.21239559363544,-1.2294874321287,0.219846273444901,0.361830848308837,-5.83646699349219
"ILMN_2412214",0.073906734470734,8.41467385669495,1.22939043632343,0.219882568337661,0.361849243713998,-5.83658377785818
"ILMN_3236904",-0.0463468931457145,7.28911774980218,-1.22913531038446,0.219978054628129,0.361965031978621,-5.83689090967192
"ILMN_1780268",-0.015786111690435,6.94425063133692,-1.22893916873464,0.220051485126029,0.36200492887429,-5.83712699070573
"ILMN_1742467",-0.0191020712551193,6.8401074486621,-1.22893630115833,0.220052558805508,0.36200492887429,-5.83713044191624
"ILMN_1725312",0.0315498000633694,7.05725956305626,1.22831675413567,0.220284618515258,0.362345308784062,-5.83787589766182
"ILMN_1762990",0.0194869875332619,7.58585062640953,1.22792422414351,0.220431737195573,0.362538936089653,-5.83834800781426
"ILMN_2191436",-0.012326137892738,6.80137665399864,-1.22780986117373,0.220474613301748,0.362538936089653,-5.83848552823492
"ILMN_1751963",-0.0238416199551486,7.19515151474266,-1.2278012819373,0.220477830007042,0.362538936089653,-5.83849584417669
"ILMN_2150284",-0.0288758845846777,6.85693198957216,-1.2271780971308,0.220711577860679,0.362881875218094,-5.83924499021219
"ILMN_3191695",-0.0349354371751724,7.42809090801499,-1.22667102160613,0.220901906488871,0.363149690993442,-5.83985428057314
"ILMN_1671565",-0.0584611140763442,12.5734518046562,-1.22654634764772,0.220948720432315,0.363149690993442,-5.84000404777413
"ILMN_2053679",0.0324786834161799,6.96324019960585,1.22650530593025,0.220964132789597,0.363149690993442,-5.8400533466992
"ILMN_1778173",0.0314803772989212,7.36985285528207,1.22647556634985,0.220975301350029,0.363149690993442,-5.84008906858312
"ILMN_2158594",0.0175644388395142,7.03803753833518,1.22634250318805,0.221025277579416,0.363190389963393,-5.84024888773579
"ILMN_1759766",-0.0321696155694733,6.85716857705029,-1.22592255164288,0.221183057540845,0.363408203345507,-5.84075316946089
"ILMN_2396996",-0.0510573242219881,7.28622246980678,-1.22576271804326,0.22124312992041,0.363459250136495,-5.84094505421579
"ILMN_1670420",0.0388315058187958,7.57674352731415,1.22568690614103,0.221271627420777,0.363459250136495,-5.84103605988798
"ILMN_1773906",0.0689767921581623,11.7345618053586,1.22560369250201,0.221302910258649,0.363459250136495,-5.84113594429445
"ILMN_1767253",0.0480503910440948,7.9386129768187,1.22557141514503,0.221315045272618,0.363459250136495,-5.84117468619204
"ILMN_2057826",-0.0188520379936667,6.78232548920992,-1.22518070188072,0.221461976074132,0.363659093505522,-5.84164357177908
"ILMN_1732426",0.0194645640832194,6.89433687870366,1.22481057644144,0.221601229443363,0.363846285771722,-5.84208761390695
"ILMN_2104924",-0.0196394965258868,7.0367117883666,-1.22431517083024,0.221787715992785,0.364110978529009,-5.84268174769657
"ILMN_1691428",-0.0309341641651137,13.5461073182976,-1.22358641610681,0.22206224793207,0.364520139438173,-5.84355530172155
"ILMN_2374076",-0.0211250387114212,7.21760431417728,-1.2233319368052,0.222158171383326,0.364636050694792,-5.84386022327951
"ILMN_1769895",-0.0439273574042032,7.97108164343906,-1.22247054566872,0.222483085543227,0.365085906066174,-5.84489189127495
"ILMN_2092850",0.028853509003949,7.1838872757668,1.22238778815712,0.222514319421817,0.365085906066174,-5.84499097013116
"ILMN_1705390",-0.0429286667671445,8.51307454291796,-1.22236518829123,0.222522849485567,0.365085906066174,-5.84501802596331
"ILMN_1739810",-0.0200955408461967,7.07803690898143,-1.22229533776665,0.222549215263271,0.365085906066174,-5.84510164563273
"ILMN_1745669",-0.0302864807060894,7.30888479180716,-1.22226951359652,0.222558963423097,0.365085906066174,-5.84513255914301
"ILMN_3267760",-0.0841207569762688,9.24634035869503,-1.22194010294762,0.222683336971999,0.3652483379732,-5.84552683220082
"ILMN_3239621",0.0217261732730663,7.07171086598864,1.22111109490241,0.222996561661913,0.365701996314361,-5.84651861003031
"ILMN_1757210",0.0207915584957163,7.10175124562388,1.22107371446188,0.223010692601809,0.365701996314361,-5.84656331415194
"ILMN_2366246",-0.0256950766221422,8.07364560785495,-1.22093728483458,0.223062272601771,0.365744946403496,-5.84672646196011
"ILMN_1786186",-0.016715972639866,6.90870882176598,-1.22033575094954,0.223289797045327,0.366049532425252,-5.84744558416643
"ILMN_3287144",-0.0366454083298295,6.90278625845285,-1.22031181506403,0.223298854015904,0.366049532425252,-5.84747419179984
"ILMN_1710268",-0.0205895404404499,6.87316536186778,-1.21996002152638,0.223431997743885,0.366226118955331,-5.84789458346419
"ILMN_2103547",-0.0610739447747974,8.31297761770391,-1.21944846538186,0.223625708839584,0.366501929640847,-5.84850567659649
"ILMN_1813775",-0.0500371163209667,9.67857602637423,-1.2192040333628,0.223718310582427,0.366611987515692,-5.84879757984347
"ILMN_2282352",-0.017516792096882,6.85345887754211,-1.21904408119649,0.223778922507969,0.366669603918313,-5.84898856501726
"ILMN_1666409",-0.0464657640721544,9.74350640397938,-1.21882954558645,0.223860236693442,0.366728238255743,-5.84924468465291
"ILMN_1769250",-0.0284661710552054,7.59684134905153,-1.21881534348711,0.223865620381855,0.366728238255743,-5.84926163800913
"ILMN_1820295",-0.021057154574688,7.12155373401137,-1.21763045629216,0.224315111546872,0.367422796696331,-5.85067537491193
"ILMN_2262203",0.0152447266879134,6.91572387688507,1.21704181082949,0.224538657178256,0.367717653139303,-5.85137720550238
"ILMN_1684497",-0.024467872163517,7.10167527248541,-1.21702202248221,0.224546174834544,0.367717653139303,-5.85140079292842
"ILMN_1771126",0.0173795314779062,6.79247485317326,1.21661284928221,0.224701661553178,0.367918458933322,-5.85188843641311
"ILMN_1761733",0.0485177718671412,10.5429183732063,1.21650864267565,0.224741272642927,0.367918458933322,-5.85201260158249
"ILMN_2275803",-0.0168904630105402,6.89615221010828,-1.21649774776302,0.224745414314399,0.367918458933322,-5.85202558257628
"ILMN_1668185",0.0200951390243009,7.18152703673499,1.21603765484988,0.224920367416789,0.368141894501786,-5.85257366577599
"ILMN_1674063",-0.0807200902301375,9.2090282507773,-1.21600441481557,0.224933010926331,0.368141894501786,-5.85261325483672
"ILMN_1753582",0.0351755707187422,9.03061980204471,1.21578847000144,0.225015162265662,0.368234514097367,-5.85287042018902
"ILMN_1758315",0.0158792668346726,6.95282501299842,1.21540139471793,0.225162470239044,0.368433728562434,-5.85333126900906
"ILMN_1699323",-0.023864357783606,7.01503009880887,-1.21521084006069,0.225235014422333,0.368510575555722,-5.8535580885327
"ILMN_1669286",-0.016980075196841,6.79052058549088,-1.2151328172923,0.225264722540732,0.368517328290005,-5.85365094982155
"ILMN_1674399",0.0272360935862732,7.57614691568508,1.21499849684636,0.225315873273092,0.368522655455091,-5.85381080175952
"ILMN_1656530",0.0420960472919605,7.38338384471548,1.21498991589772,0.225319141277832,0.368522655455091,-5.85382101317151
"ILMN_1678075",-0.0150241952642771,6.87100609326231,-1.21486218316368,0.225367791574151,0.368560382043049,-5.8539730079195
"ILMN_1812940",-0.0281235381493241,7.94341963609875,-1.21468054306543,0.22543698685795,0.368631694968856,-5.85418912214323
"ILMN_1761442",-0.0162091710864027,6.86593762390598,-1.2142363219731,0.225606275864495,0.368866645114506,-5.85471751874621
"ILMN_3304111",-0.0595116047055431,12.0046766156622,-1.21396341660146,0.225710323078997,0.368994883599187,-5.85504204209807
"ILMN_1660277",-0.0225218006670165,7.01170791133053,-1.2137396712249,0.225795653357294,0.36909249770398,-5.85530805333393
"ILMN_1712888",-0.034410628008346,7.34199329787669,-1.21316884212781,0.226013456566161,0.369397063536911,-5.85598649303531
"ILMN_1797301",0.0207539969547987,6.97739238917334,1.21311696509034,0.226033258022898,0.369397063536911,-5.85604813407762
"ILMN_1796751",-0.0216596474956408,7.14770333582054,-1.21260084826345,0.226230327503582,0.369677188976475,-5.85666124937163
"ILMN_1679826",-0.0648515709282531,9.3054809137297,-1.21212421999095,0.226412428429008,0.36993279391497,-5.85722722523683
"ILMN_3281651",-0.0725715165841949,7.69801452811276,-1.21201282107553,0.226455004723375,0.369960398961776,-5.85735947496237
"ILMN_1809311",-0.0303524100933377,6.75557813194039,-1.21115278159156,0.226783902189459,0.37045570869048,-5.85838008503786
"ILMN_1657796",-0.015425205227479,6.85678721169036,-1.21045158774212,0.227052306951592,0.370852101354267,-5.85921166193195
"ILMN_2387328",-0.027094491815526,6.85703445640676,-1.21014570537147,0.227169464664411,0.370980752782244,-5.85957427202904
"ILMN_1667199",-0.0283916059120326,7.41923821024573,-1.21011147851758,0.227182576776687,0.370980752782244,-5.8596148408141
"ILMN_3182762",0.0519709482026895,7.12800978087779,1.20996353539678,0.227239259179131,0.371031255551917,-5.85979018340837
"ILMN_1762769",-0.0227541642676306,6.95243964167644,-1.2096068967214,0.227375942108526,0.371212355169473,-5.86021278528519
"ILMN_1728517",-0.0343434856245031,7.45559260438463,-1.20932303046612,0.227484776860214,0.371311307768296,-5.86054906672731
"ILMN_1734478",-0.0197227963006288,7.02025708164823,-1.20931435836641,0.227488102343675,0.371311307768296,-5.8605593388781
"ILMN_1768958",-0.0424916743660066,7.03635962959609,-1.20915015136497,0.227551077249634,0.371341545936307,-5.86075382922683
"ILMN_1729611",-0.017848607160734,7.01377975823208,-1.20913162820749,0.227558181835743,0.371341545936307,-5.86077576681662
"ILMN_2355559",-0.0604900635629164,12.5252822075053,-1.20895181672382,0.227627157069655,0.371412031345051,-5.8609887062265
"ILMN_1702171",0.0245266794269767,7.27190036442723,1.20888302713868,0.227653548541573,0.371413026080397,-5.86107016110466
"ILMN_1708204",-0.023180939775731,7.56198895545326,-1.20848217746189,0.227807380138486,0.371606476082488,-5.86154472250257
"ILMN_1804571",0.0208673569436293,7.04730910226913,1.20843963147431,0.22782371211721,0.371606476082488,-5.86159508306774
"ILMN_1672135",0.0187769957081629,6.95658585058491,1.20836854646023,0.227851001142435,0.371608912312682,-5.86167922061
"ILMN_1811188",0.0233821298494536,7.06021999172751,1.20805742810325,0.227970464780748,0.371741976966058,-5.86204740840825
"ILMN_1762312",0.024031460727084,7.29085025668935,1.20802166842706,0.227984198701591,0.371741976966058,-5.86208972158148
"ILMN_2394498",-0.0399464503094435,8.38190187155281,-1.2078937118323,0.228033346777053,0.37178003549912,-5.86224111798281
"ILMN_1791656",-0.0213574130887375,6.99750933016965,-1.20775011397228,0.228088511688914,0.371792939051549,-5.86241100199371
"ILMN_1774596",-0.0474567940613628,8.37125007355737,-1.20773875016892,0.22809287764387,0.371792939051549,-5.86242444513185
"ILMN_1782618",0.0295595995293105,7.21338133238665,1.20758206853101,0.228153080576425,0.371848996355241,-5.86260978341457
"ILMN_3300198",0.0254921818210789,7.25225218891627,1.20714008862053,0.228322967053903,0.37208378545006,-5.86313247193031
"ILMN_2139351",0.0142224184211006,6.76558135657808,1.20702926460427,0.2283655793427,0.37209251136061,-5.86326350347241
"ILMN_1693836",0.0203529505015512,6.96351177055656,1.20692751222672,0.228404708561336,0.37209251136061,-5.86338379877376
"ILMN_1687824",0.0280295797973675,7.83019735142464,1.20692465197691,0.228405808549346,0.37209251136061,-5.86338718011828
"ILMN_1697919",-0.0152554786161962,7.03788893125734,-1.20678204577417,0.228460656507869,0.372139780376793,-5.86355575697849
"ILMN_1744147",0.036028485464997,7.27088059164773,1.2064489955202,0.22858878811538,0.372297125635775,-5.86394938368699
"ILMN_1709891",0.0429746651596057,7.41280866692664,1.2063966301709,0.228608938870892,0.372297125635775,-5.86401126365868
"ILMN_1747151",0.019570128225781,6.91001972017592,1.20631165680213,0.228641640251544,0.372308293146122,-5.86411167076674
"ILMN_1690259",-0.0177741421641144,6.8267299466012,-1.20616504674268,0.228698069932338,0.372334607619163,-5.8642848931909
"ILMN_1780197",0.0314440015024955,7.40283642914948,1.20607367652198,0.228733243039529,0.372334607619163,-5.86439283820599
"ILMN_1807448",0.0353627607756346,7.14438615504337,1.20602252108654,0.228752937093265,0.372334607619163,-5.86445326983385
"ILMN_2408102",0.0373226520546366,7.95263912338406,1.20600110146897,0.228761183676053,0.372334607619163,-5.86447857279106
"ILMN_1684081",-0.0172043034204581,6.83963125622243,-1.20585454553521,0.228817613622761,0.372384381139798,-5.86465168712313
"ILMN_1728984",0.045912238337559,8.46075718167305,1.20576919413958,0.228850481941843,0.372395802875204,-5.86475249602683
"ILMN_1775405",0.0192720745053103,6.86216250357738,1.20568188747627,0.228884106717654,0.372408452831999,-5.86485560699507
"ILMN_3299365",0.0304582958790451,7.5508757867099,1.20557258249004,0.228926208780822,0.372434891439472,-5.86498468801359
"ILMN_1691188",0.0317522316772632,7.36425902633356,1.2054877081978,0.228958904457361,0.37244478811055,-5.86508491021581
"ILMN_3255061",-0.0278672810804519,7.11439167720671,-1.20542121497412,0.228984521625292,0.37244478811055,-5.86516342259976
"ILMN_1652749",0.0317488295021864,7.26720634695275,1.20530286870422,0.229030120760948,0.37244478811055,-5.86530315025693
"ILMN_2403965",0.0485889252636014,6.94793530309299,1.20528837464304,0.229035705808092,0.37244478811055,-5.86532026199779
"ILMN_2159694",-0.1388864350448,7.64779341411139,-1.2051755600143,0.22907918039272,0.372472692192988,-5.86545344438969
"ILMN_2413278",0.0529974727118798,8.63226162052961,1.20510966595949,0.229104576254482,0.372472692192988,-5.86553122936885
"ILMN_1880350",0.0243006276548812,6.93947903639408,1.20469773320144,0.229263382616905,0.372688816291936,-5.86601740207185
"ILMN_1722858",0.0391307910801686,9.79113079732207,1.20462822688248,0.229290186123851,0.372690332991108,-5.86609941883073
"ILMN_1756238",-0.0366252865877028,7.15276891982113,-1.20425655300659,0.229433551604497,0.372881288855413,-5.86653791074884
"ILMN_1660439",0.0308827479198914,7.28123255661338,1.20390016748713,0.229571080107052,0.373045896077919,-5.86695823999076
"ILMN_1782444",-0.0382426648833665,7.42577513178211,-1.20385989563649,0.229586624644372,0.373045896077919,-5.86700572978618
"ILMN_1794780",0.0569355772986064,7.98404751591071,1.20336052841442,0.229779437991697,0.373296045874643,-5.8675944681599
"ILMN_1689528",0.0194677370810759,6.96370849016561,1.203326965192,0.229792401417211,0.373296045874643,-5.8676340294768
"ILMN_1739236",-0.022173576775316,7.19467006432111,-1.20306557636246,0.229893377868453,0.373417972891299,-5.86794209379746
"ILMN_1729167",-0.0160448274411955,6.95515286708914,-1.20274363999519,0.230017787866035,0.373577931454127,-5.86832142638403
"ILMN_1815124",0.0429752161168793,10.439976311962,1.20262836848861,0.230062345409,0.373594382468675,-5.86845722455423
"ILMN_1684982",0.0234113861453169,6.85404609847307,1.20258326001504,0.230079783511182,0.373594382468675,-5.86851036208916
"ILMN_3250899",0.0253558164017509,7.13822785964994,1.20238674500675,0.230155763602892,0.373675637378932,-5.8687418326636
"ILMN_1683609",0.0593910752315843,9.54044473824733,1.20207694431573,0.230275580611101,0.373828038571504,-5.8691066637986
"ILMN_1754121",-0.0482689486801551,10.452086874018,-1.20199292000718,0.230308085125994,0.373838581401927,-5.86920559744395
"ILMN_1687273",-0.0189022648638533,6.97840161470307,-1.2019259997969,0.230333975324414,0.373838581401927,-5.86928438712761
"ILMN_2356574",-0.031195024988758,7.63246632557784,-1.20154990473329,0.230479518271314,0.374032661959733,-5.86972710843755
"ILMN_1656868",-0.058391322447287,11.7245001029371,-1.20132606957839,0.230566170179822,0.374131138500847,-5.86999053145742
"ILMN_1866255",-0.024273917950806,7.17733681692416,-1.20104959429888,0.230673232453725,0.374251083167968,-5.87031583753329
"ILMN_1782459",0.0758872875729324,7.1857086350869,1.20098332028148,0.230698901676453,0.374251083167968,-5.87039380578599
"ILMN_1737992",-0.0331466014823647,7.11806875121919,-1.2009339499383,0.230718025101675,0.374251083167968,-5.87045188489472
"ILMN_1677138",-0.0547147532326786,8.67583084321135,-1.20074146732087,0.230792593364959,0.374296514246565,-5.87067829823113
"ILMN_1651279",-0.0283049629848779,7.02160897092718,-1.20072752223978,0.230797996394019,0.374296514246565,-5.87069470014643
"ILMN_1660477",0.0170157939401507,6.79198792932906,1.20038235700671,0.230931759638727,0.374471288761312,-5.87110061621712
"ILMN_1678300",-0.0153636691297399,6.95650676258614,-1.20011794840671,0.231034264388437,0.37458510661922,-5.87141148390001
"ILMN_1666173",0.0142605666074207,6.86195091908407,1.2000671698055,0.23105395372889,0.37458510661922,-5.87147117701706
"ILMN_2365484",0.0160001983247531,6.96570218761182,1.19971950705016,0.231188791721181,0.374730415453697,-5.87187980705576
"ILMN_3247853",0.0238923658951906,7.00495742627339,1.19970193531683,0.231195608257147,0.374730415453697,-5.87190045711308
"ILMN_1750079",0.0346193811428837,7.97986092424273,1.19897669030503,0.23147707499875,0.37514441921836,-5.8727524936873
"ILMN_3177333",0.0279399678662697,6.90765054472817,1.19849211058571,0.231665276078816,0.375407195409608,-5.87332150609467
"ILMN_2198408",-0.0315199356716338,6.7170783127392,-1.1983969381875,0.231702251962655,0.375424883789676,-5.87343323447317
"ILMN_1874362",-0.0316791583969431,7.14972071214368,-1.1981480859235,0.231798954649493,0.375539332060346,-5.87372533500103
"ILMN_1718932",-0.0209463575567819,6.91704934772135,-1.19796860908541,0.231868716282184,0.37561011208379,-5.87393596599477
"ILMN_1792473",0.0631177911187883,10.3380635278025,1.19692415539554,0.232274986790738,0.376225934304854,-5.87516109916989
"ILMN_2131493",-0.0168722385606657,6.88200338799948,-1.19673003610047,0.232350551030937,0.376306018904068,-5.87538868243146
"ILMN_1718171",-0.0167276019369931,7.10140133748602,-1.19623741861597,0.23254238947039,0.376574377552882,-5.87596605748569
"ILMN_1792078",-0.0266110497218524,9.30544894842498,-1.19584023048756,0.232697147389379,0.37678263519067,-5.87643141259547
"ILMN_1752592",-0.113193450811133,10.8900846258378,-1.19577070964502,0.232724242609013,0.376784158128281,-5.87651284913804
"ILMN_1753393",-0.0243589598554212,7.47709369643779,-1.19568607980789,0.232757229480135,0.376795218326871,-5.87661197799095
"ILMN_1697000",-0.0158289230196402,6.81983574443485,-1.19540465347962,0.232866947319872,0.376930476751694,-5.87694156907658
"ILMN_2270443",-0.0220306298408346,6.92134306267196,-1.19518237011888,0.232953633536077,0.377002062723876,-5.87720184084721
"ILMN_1700915",0.0395719438891398,7.20665241801244,1.19512891263211,0.232974484353899,0.377002062723876,-5.87726442711211
"ILMN_1767475",0.0275749417568303,8.69885991704358,1.1950899499535,0.232989682384469,0.377002062723876,-5.87731004158613
"ILMN_1708340",-0.0246740301851496,7.11516555422854,-1.19459296986467,0.233183599602542,0.37727346539468,-5.87789173801735
"ILMN_1728887",-0.0192158830985898,7.01154051127143,-1.19450761226876,0.233216916949828,0.377284997819116,-5.87799162174786
"ILMN_1690085",0.0257312590901888,7.44427637743243,1.19430703358503,0.233295221514498,0.37736929723084,-5.87822630704044
"ILMN_2303955",0.017044066245826,6.83432899602808,1.19405220560286,0.233394731658809,0.37748787518545,-5.87852440994189
"ILMN_2410986",0.0428458530210332,8.37389562479281,1.1939323249831,0.233441555414224,0.377521222193233,-5.878664626912
"ILMN_1752728",0.028116264203037,7.71058174405617,1.19350412953682,0.233608857437888,0.37772041593649,-5.87916534687859
"ILMN_2391345",0.0157319170097434,6.82600856935509,1.19346113017496,0.233625662615831,0.37772041593649,-5.87921561931962
"ILMN_1795933",0.0172429989778102,6.92596931263551,1.19341578242225,0.233643386534087,0.37772041593649,-5.87926863542396
"ILMN_1898190",-0.0169526686072468,6.80469825813637,-1.19330551085207,0.233686489563891,0.377746983605286,-5.87939754570512
